"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","UNEMP","25_74","PC_LF","M","2018-02",3.2,
"DEU","UNEMP","25_74","PC_LF","M","2018-03",3.1,
"DEU","UNEMP","25_74","PC_LF","M","2018-04",3.1,
"DEU","UNEMP","25_74","PC_LF","M","2018-05",3.1,
"DEU","UNEMP","25_74","PC_LF","M","2018-06",3.1,
"DEU","UNEMP","25_74","PC_LF","M","2018-07",3.1,
"DEU","UNEMP","25_74","PC_LF","M","2018-08",3.1,
"DEU","UNEMP","25_74","PC_LF","M","2018-09",3.1,
"DEU","UNEMP","25_74","PC_LF","M","2018-10",3,
"DEU","UNEMP","25_74","PC_LF","M","2018-11",3,
"DEU","UNEMP","25_74","PC_LF","M","2018-12",3,
"DEU","UNEMP","25_74","PC_LF","M","2019-01",3,
"DEU","UNEMP","25_74","PC_LF","M","2019-02",2.9,
"DEU","UNEMP","25_74","PC_LF","M","2019-03",2.9,
"DEU","UNEMP","25_74","PC_LF","M","2019-04",2.9,
"DEU","UNEMP","25_74","PC_LF","M","2019-05",2.8,
"DEU","UNEMP","25_74","PC_LF","M","2019-06",2.8,
"DEU","UNEMP","25_74","PC_LF","M","2019-07",2.8,
"DEU","UNEMP","25_74","PC_LF","M","2019-08",2.8,
"DEU","UNEMP","25_74","PC_LF","M","2019-09",2.8,
"DEU","UNEMP","25_74","PC_LF","M","2019-10",2.9,
"DEU","UNEMP","25_74","PC_LF","M","2019-11",2.9,
"DEU","UNEMP","25_74","PC_LF","M","2019-12",3,
"DEU","UNEMP","25_74","PC_LF","M","2020-01",3.1,
"DEU","UNEMP","25_74","PC_LF","M","2020-02",3.2,
"DEU","UNEMP","25_74","PC_LF","M","2020-03",3.3,
"DEU","UNEMP","25_74","PC_LF","M","2020-04",3.4,
"DEU","UNEMP","25_74","PC_LF","M","2020-05",3.5,
"DEU","UNEMP","25_74","PC_LF","M","2020-06",3.6,
"DEU","UNEMP","25_74","PC_LF","M","2020-07",3.7,
"DEU","UNEMP","25_74","PC_LF","M","2020-08",3.7,
"DEU","UNEMP","25_74","PC_LF","M","2020-09",3.7,
"DEU","UNEMP","25_74","PC_LF","M","2020-10",3.7,
"DEU","UNEMP","25_74","PC_LF","M","2020-11",3.6,
"DEU","UNEMP","25_74","PC_LF","M","2020-12",3.6,"B"
"DEU","UNEMP","25_74","PC_LF","M","2021-01",3.5,
"DEU","UNEMP","25_74","PC_LF","M","2021-02",3.5,"P"
"DEU","UNEMP","25_74","PC_LF","M","2021-03",3.4,"P"
"DEU","UNEMP","25_74","PC_LF","M","2021-04",3.3,"P"
"DEU","UNEMP","25_74","PC_LF","M","2021-05",3.2,"P"
"DEU","UNEMP","25_74","PC_LF","M","2021-06",3.2,"P"
"DEU","UNEMP","25_74","PC_LF","M","2021-07",3.1,"P"
"DEU","UNEMP","25_74","PC_LF","M","2021-08",3,"P"
"DEU","UNEMP","25_74","PC_LF","M","2021-09",2.9,"P"
"DEU","UNEMP","25_74","PC_LF","M","2021-10",2.9,"P"
"GRC","UNEMP","25_74","PC_LF","M","2005-03",8.7,
"GRC","UNEMP","25_74","PC_LF","M","2005-04",8.6,
"GRC","UNEMP","25_74","PC_LF","M","2005-05",8.4,
"GRC","UNEMP","25_74","PC_LF","M","2005-06",8.5,
"GRC","UNEMP","25_74","PC_LF","M","2005-07",8.7,
"GRC","UNEMP","25_74","PC_LF","M","2005-08",8.4,
"GRC","UNEMP","25_74","PC_LF","M","2005-09",8.7,
"GRC","UNEMP","25_74","PC_LF","M","2005-10",8.4,
"GRC","UNEMP","25_74","PC_LF","M","2005-11",7.9,
"GRC","UNEMP","25_74","PC_LF","M","2005-12",8.1,
"GRC","UNEMP","25_74","PC_LF","M","2006-01",7.9,
"GRC","UNEMP","25_74","PC_LF","M","2006-02",8,
"GRC","UNEMP","25_74","PC_LF","M","2006-03",7.6,
"GRC","UNEMP","25_74","PC_LF","M","2006-04",7.6,
"GRC","UNEMP","25_74","PC_LF","M","2006-05",7.7,
"GRC","UNEMP","25_74","PC_LF","M","2006-06",7.6,
"GRC","UNEMP","25_74","PC_LF","M","2006-07",7.3,
"GRC","UNEMP","25_74","PC_LF","M","2006-08",7.2,
"GRC","UNEMP","25_74","PC_LF","M","2006-09",7.5,
"GRC","UNEMP","25_74","PC_LF","M","2006-10",7,
"GRC","UNEMP","25_74","PC_LF","M","2006-11",7.3,
"GRC","UNEMP","25_74","PC_LF","M","2006-12",7.6,
"GRC","UNEMP","25_74","PC_LF","M","2007-01",7.2,
"GRC","UNEMP","25_74","PC_LF","M","2007-02",7.3,
"GRC","UNEMP","25_74","PC_LF","M","2007-03",7.7,
"GRC","UNEMP","25_74","PC_LF","M","2007-04",7.4,
"GRC","UNEMP","25_74","PC_LF","M","2007-05",7,
"GRC","UNEMP","25_74","PC_LF","M","2007-06",7.4,
"GRC","UNEMP","25_74","PC_LF","M","2007-07",7.2,
"GRC","UNEMP","25_74","PC_LF","M","2007-08",6.8,
"GRC","UNEMP","25_74","PC_LF","M","2007-09",7.4,
"GRC","UNEMP","25_74","PC_LF","M","2007-10",7.1,
"GRC","UNEMP","25_74","PC_LF","M","2007-11",6.5,
"GRC","UNEMP","25_74","PC_LF","M","2007-12",7.2,
"GRC","UNEMP","25_74","PC_LF","M","2008-01",6.6,
"GRC","UNEMP","25_74","PC_LF","M","2008-02",6.6,
"GRC","UNEMP","25_74","PC_LF","M","2008-03",7,
"GRC","UNEMP","25_74","PC_LF","M","2008-04",6.6,
"GRC","UNEMP","25_74","PC_LF","M","2008-05",6.2,
"GRC","UNEMP","25_74","PC_LF","M","2008-06",6.7,
"GRC","UNEMP","25_74","PC_LF","M","2008-07",6.4,
"GRC","UNEMP","25_74","PC_LF","M","2008-08",6.4,
"GRC","UNEMP","25_74","PC_LF","M","2008-09",6.8,
"GRC","UNEMP","25_74","PC_LF","M","2008-10",6.5,
"GRC","UNEMP","25_74","PC_LF","M","2008-11",6.5,
"GRC","UNEMP","25_74","PC_LF","M","2008-12",7.4,
"GRC","UNEMP","25_74","PC_LF","M","2009-01",7.7,
"GRC","UNEMP","25_74","PC_LF","M","2009-02",7.7,
"GRC","UNEMP","25_74","PC_LF","M","2009-03",7.8,
"GRC","UNEMP","25_74","PC_LF","M","2009-04",8.2,
"GRC","UNEMP","25_74","PC_LF","M","2009-05",7.8,
"GRC","UNEMP","25_74","PC_LF","M","2009-06",8.1,
"GRC","UNEMP","25_74","PC_LF","M","2009-07",8.9,
"GRC","UNEMP","25_74","PC_LF","M","2009-08",8.5,
"GRC","UNEMP","25_74","PC_LF","M","2009-09",8.3,
"GRC","UNEMP","25_74","PC_LF","M","2009-10",9,
"GRC","UNEMP","25_74","PC_LF","M","2009-11",9.4,
"GRC","UNEMP","25_74","PC_LF","M","2009-12",8.7,
"GRC","UNEMP","25_74","PC_LF","M","2010-01",9.8,
"GRC","UNEMP","25_74","PC_LF","M","2010-02",10.2,
"GRC","UNEMP","25_74","PC_LF","M","2010-03",9.9,
"GRC","UNEMP","25_74","PC_LF","M","2010-04",10.6,
"GRC","UNEMP","25_74","PC_LF","M","2010-05",10.9,
"GRC","UNEMP","25_74","PC_LF","M","2010-06",10.9,
"GRC","UNEMP","25_74","PC_LF","M","2010-07",11.2,
"GRC","UNEMP","25_74","PC_LF","M","2010-08",11.5,
"GRC","UNEMP","25_74","PC_LF","M","2010-09",11.7,
"GRC","UNEMP","25_74","PC_LF","M","2010-10",12.3,
"GRC","UNEMP","25_74","PC_LF","M","2010-11",12.6,
"GRC","UNEMP","25_74","PC_LF","M","2010-12",12.9,
"GRC","UNEMP","25_74","PC_LF","M","2011-01",13.3,
"GRC","UNEMP","25_74","PC_LF","M","2011-02",13.9,
"GRC","UNEMP","25_74","PC_LF","M","2011-03",14.2,
"GRC","UNEMP","25_74","PC_LF","M","2011-04",14.1,
"GRC","UNEMP","25_74","PC_LF","M","2011-05",15.6,
"GRC","UNEMP","25_74","PC_LF","M","2011-06",15,
"GRC","UNEMP","25_74","PC_LF","M","2011-07",15.6,
"GRC","UNEMP","25_74","PC_LF","M","2011-08",17.2,
"GRC","UNEMP","25_74","PC_LF","M","2011-09",16.5,
"GRC","UNEMP","25_74","PC_LF","M","2011-10",18.1,
"GRC","UNEMP","25_74","PC_LF","M","2011-11",18.8,
"GRC","UNEMP","25_74","PC_LF","M","2011-12",19,
"GRC","UNEMP","25_74","PC_LF","M","2012-01",19.2,
"GRC","UNEMP","25_74","PC_LF","M","2012-02",20.2,
"GRC","UNEMP","25_74","PC_LF","M","2012-03",20.6,
"GRC","UNEMP","25_74","PC_LF","M","2012-04",21.3,
"GRC","UNEMP","25_74","PC_LF","M","2012-05",21.8,
"GRC","UNEMP","25_74","PC_LF","M","2012-06",22.7,
"GRC","UNEMP","25_74","PC_LF","M","2012-07",22.8,
"GRC","UNEMP","25_74","PC_LF","M","2012-08",23.2,
"GRC","UNEMP","25_74","PC_LF","M","2012-09",23.8,
"GRC","UNEMP","25_74","PC_LF","M","2012-10",23.6,
"GRC","UNEMP","25_74","PC_LF","M","2012-11",24.3,
"GRC","UNEMP","25_74","PC_LF","M","2012-12",23.9,
"GRC","UNEMP","25_74","PC_LF","M","2013-01",24.5,
"GRC","UNEMP","25_74","PC_LF","M","2013-02",24.6,
"GRC","UNEMP","25_74","PC_LF","M","2013-03",24.8,
"GRC","UNEMP","25_74","PC_LF","M","2013-04",25.5,
"GRC","UNEMP","25_74","PC_LF","M","2013-05",25.4,
"GRC","UNEMP","25_74","PC_LF","M","2013-06",25.4,
"GRC","UNEMP","25_74","PC_LF","M","2013-07",25.8,
"GRC","UNEMP","25_74","PC_LF","M","2013-08",25.4,
"GRC","UNEMP","25_74","PC_LF","M","2013-09",25.8,
"GRC","UNEMP","25_74","PC_LF","M","2013-10",25.6,
"GRC","UNEMP","25_74","PC_LF","M","2013-11",25.7,
"GRC","UNEMP","25_74","PC_LF","M","2013-12",25.5,
"GRC","UNEMP","25_74","PC_LF","M","2014-01",25.1,
"GRC","UNEMP","25_74","PC_LF","M","2014-02",25.6,
"GRC","UNEMP","25_74","PC_LF","M","2014-03",24.9,
"GRC","UNEMP","25_74","PC_LF","M","2014-04",25.4,
"GRC","UNEMP","25_74","PC_LF","M","2014-05",25.4,
"GRC","UNEMP","25_74","PC_LF","M","2014-06",24.8,
"GRC","UNEMP","25_74","PC_LF","M","2014-07",24.5,
"GRC","UNEMP","25_74","PC_LF","M","2014-08",24.7,
"GRC","UNEMP","25_74","PC_LF","M","2014-09",24.3,
"GRC","UNEMP","25_74","PC_LF","M","2014-10",24.2,
"GRC","UNEMP","25_74","PC_LF","M","2014-11",24.1,
"GRC","UNEMP","25_74","PC_LF","M","2014-12",24.4,
"GRC","UNEMP","25_74","PC_LF","M","2015-01",24.1,
"GRC","UNEMP","25_74","PC_LF","M","2015-02",24.1,
"GRC","UNEMP","25_74","PC_LF","M","2015-03",24.6,
"GRC","UNEMP","25_74","PC_LF","M","2015-04",23.5,
"GRC","UNEMP","25_74","PC_LF","M","2015-05",23.2,
"GRC","UNEMP","25_74","PC_LF","M","2015-06",23.6,
"GRC","UNEMP","25_74","PC_LF","M","2015-07",23.3,
"GRC","UNEMP","25_74","PC_LF","M","2015-08",23,
"GRC","UNEMP","25_74","PC_LF","M","2015-09",23.3,
"GRC","UNEMP","25_74","PC_LF","M","2015-10",23,
"GRC","UNEMP","25_74","PC_LF","M","2015-11",23,
"GRC","UNEMP","25_74","PC_LF","M","2015-12",22.5,
"GRC","UNEMP","25_74","PC_LF","M","2016-01",23.2,
"GRC","UNEMP","25_74","PC_LF","M","2016-02",22.3,
"GRC","UNEMP","25_74","PC_LF","M","2016-03",22.6,
"GRC","UNEMP","25_74","PC_LF","M","2016-04",22,
"GRC","UNEMP","25_74","PC_LF","M","2016-05",21.9,
"GRC","UNEMP","25_74","PC_LF","M","2016-06",22.1,
"GRC","UNEMP","25_74","PC_LF","M","2016-07",22,
"GRC","UNEMP","25_74","PC_LF","M","2016-08",22.1,
"GRC","UNEMP","25_74","PC_LF","M","2016-09",21.9,
"GRC","UNEMP","25_74","PC_LF","M","2016-10",21.9,
"GRC","UNEMP","25_74","PC_LF","M","2016-11",22,
"GRC","UNEMP","25_74","PC_LF","M","2016-12",22.4,
"GRC","UNEMP","25_74","PC_LF","M","2017-01",21.5,
"GRC","UNEMP","25_74","PC_LF","M","2017-02",21.2,
"GRC","UNEMP","25_74","PC_LF","M","2017-03",21,
"GRC","UNEMP","25_74","PC_LF","M","2017-04",20.1,
"GRC","UNEMP","25_74","PC_LF","M","2017-05",20.4,
"GRC","UNEMP","25_74","PC_LF","M","2017-06",20.1,
"GRC","UNEMP","25_74","PC_LF","M","2017-07",19.6,
"GRC","UNEMP","25_74","PC_LF","M","2017-08",19.7,
"GRC","UNEMP","25_74","PC_LF","M","2017-09",19.8,
"GRC","UNEMP","25_74","PC_LF","M","2017-10",19.7,
"GRC","UNEMP","25_74","PC_LF","M","2017-11",19.8,
"GRC","UNEMP","25_74","PC_LF","M","2017-12",19.9,
"GRC","UNEMP","25_74","PC_LF","M","2018-01",19.3,
"GRC","UNEMP","25_74","PC_LF","M","2018-02",19.4,
"GRC","UNEMP","25_74","PC_LF","M","2018-03",19,
"GRC","UNEMP","25_74","PC_LF","M","2018-04",18.8,
"GRC","UNEMP","25_74","PC_LF","M","2018-05",18.1,
"GRC","UNEMP","25_74","PC_LF","M","2018-06",18,
"GRC","UNEMP","25_74","PC_LF","M","2018-07",18,
"GRC","UNEMP","25_74","PC_LF","M","2018-08",18,
"GRC","UNEMP","25_74","PC_LF","M","2018-09",17.8,
"GRC","UNEMP","25_74","PC_LF","M","2018-10",17.4,
"GRC","UNEMP","25_74","PC_LF","M","2018-11",17.5,
"GRC","UNEMP","25_74","PC_LF","M","2018-12",17.3,
"GRC","UNEMP","25_74","PC_LF","M","2019-01",17.8,
"GRC","UNEMP","25_74","PC_LF","M","2019-02",17.6,
"GRC","UNEMP","25_74","PC_LF","M","2019-03",16.8,
"GRC","UNEMP","25_74","PC_LF","M","2019-04",17.2,
"GRC","UNEMP","25_74","PC_LF","M","2019-05",16.1,
"GRC","UNEMP","25_74","PC_LF","M","2019-06",15.9,
"GRC","UNEMP","25_74","PC_LF","M","2019-07",16.4,
"GRC","UNEMP","25_74","PC_LF","M","2019-08",15.8,
"GRC","UNEMP","25_74","PC_LF","M","2019-09",15.8,
"GRC","UNEMP","25_74","PC_LF","M","2019-10",15.9,
"GRC","UNEMP","25_74","PC_LF","M","2019-11",15.6,
"GRC","UNEMP","25_74","PC_LF","M","2019-12",15.5,
"GRC","UNEMP","25_74","PC_LF","M","2020-01",15.8,
"GRC","UNEMP","25_74","PC_LF","M","2020-02",14.7,
"GRC","UNEMP","25_74","PC_LF","M","2020-03",14.9,
"GRC","UNEMP","25_74","PC_LF","M","2020-04",15.3,
"GRC","UNEMP","25_74","PC_LF","M","2020-05",15.7,
"GRC","UNEMP","25_74","PC_LF","M","2020-06",16.8,
"GRC","UNEMP","25_74","PC_LF","M","2020-07",15.8,
"GRC","UNEMP","25_74","PC_LF","M","2020-08",15.9,
"GRC","UNEMP","25_74","PC_LF","M","2020-09",15.7,
"GRC","UNEMP","25_74","PC_LF","M","2020-10",15.5,
"GRC","UNEMP","25_74","PC_LF","M","2020-11",15.2,
"GRC","UNEMP","25_74","PC_LF","M","2020-12",14.6,"B"
"GRC","UNEMP","25_74","PC_LF","M","2021-01",14.9,
"GRC","UNEMP","25_74","PC_LF","M","2021-02",15.3,
"GRC","UNEMP","25_74","PC_LF","M","2021-03",15.2,
"GRC","UNEMP","25_74","PC_LF","M","2021-04",15.9,
"GRC","UNEMP","25_74","PC_LF","M","2021-05",15.1,
"GRC","UNEMP","25_74","PC_LF","M","2021-06",14.1,
"GRC","UNEMP","25_74","PC_LF","M","2021-07",13.1,
"GRC","UNEMP","25_74","PC_LF","M","2021-08",12.8,
"GRC","UNEMP","25_74","PC_LF","M","2021-09",12.3,
"GRC","UNEMP","25_74","PC_LF","M","2021-10",11.8,
"IRL","UNEMP","25_74","PC_LF","M","2005-03",3.6,
"IRL","UNEMP","25_74","PC_LF","M","2005-04",3.8,
"IRL","UNEMP","25_74","PC_LF","M","2005-05",4,
"IRL","UNEMP","25_74","PC_LF","M","2005-06",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2005-07",3.8,
"IRL","UNEMP","25_74","PC_LF","M","2005-08",3.7,
"IRL","UNEMP","25_74","PC_LF","M","2005-09",3.6,
"IRL","UNEMP","25_74","PC_LF","M","2005-10",3.5,
"IRL","UNEMP","25_74","PC_LF","M","2005-11",3.6,
"IRL","UNEMP","25_74","PC_LF","M","2005-12",3.6,
"IRL","UNEMP","25_74","PC_LF","M","2006-01",3.7,
"IRL","UNEMP","25_74","PC_LF","M","2006-02",3.7,
"IRL","UNEMP","25_74","PC_LF","M","2006-03",3.6,
"IRL","UNEMP","25_74","PC_LF","M","2006-04",3.7,
"IRL","UNEMP","25_74","PC_LF","M","2006-05",3.7,
"IRL","UNEMP","25_74","PC_LF","M","2006-06",3.8,
"IRL","UNEMP","25_74","PC_LF","M","2006-07",4,
"IRL","UNEMP","25_74","PC_LF","M","2006-08",4.1,
"IRL","UNEMP","25_74","PC_LF","M","2006-09",4,
"IRL","UNEMP","25_74","PC_LF","M","2006-10",3.8,
"IRL","UNEMP","25_74","PC_LF","M","2006-11",3.8,
"IRL","UNEMP","25_74","PC_LF","M","2006-12",3.8,
"IRL","UNEMP","25_74","PC_LF","M","2007-01",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-02",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-03",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-04",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-05",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-06",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-07",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-08",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-09",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2007-10",4.1,
"IRL","UNEMP","25_74","PC_LF","M","2007-11",4.2,
"IRL","UNEMP","25_74","PC_LF","M","2007-12",4.2,
"IRL","UNEMP","25_74","PC_LF","M","2008-01",4.1,
"IRL","UNEMP","25_74","PC_LF","M","2008-02",4.1,
"IRL","UNEMP","25_74","PC_LF","M","2008-03",4.3,
"IRL","UNEMP","25_74","PC_LF","M","2008-04",4.4,
"IRL","UNEMP","25_74","PC_LF","M","2008-05",4.6,
"IRL","UNEMP","25_74","PC_LF","M","2008-06",4.9,
"IRL","UNEMP","25_74","PC_LF","M","2008-07",5.3,
"IRL","UNEMP","25_74","PC_LF","M","2008-08",5.7,
"IRL","UNEMP","25_74","PC_LF","M","2008-09",5.9,
"IRL","UNEMP","25_74","PC_LF","M","2008-10",6.3,
"IRL","UNEMP","25_74","PC_LF","M","2008-11",6.6,
"IRL","UNEMP","25_74","PC_LF","M","2008-12",7.1,
"IRL","UNEMP","25_74","PC_LF","M","2009-01",8.1,
"IRL","UNEMP","25_74","PC_LF","M","2009-02",8.9,
"IRL","UNEMP","25_74","PC_LF","M","2009-03",9.4,
"IRL","UNEMP","25_74","PC_LF","M","2009-04",9.9,
"IRL","UNEMP","25_74","PC_LF","M","2009-05",10.2,
"IRL","UNEMP","25_74","PC_LF","M","2009-06",10.4,
"IRL","UNEMP","25_74","PC_LF","M","2009-07",10.6,
"IRL","UNEMP","25_74","PC_LF","M","2009-08",10.9,
"IRL","UNEMP","25_74","PC_LF","M","2009-09",11.2,
"IRL","UNEMP","25_74","PC_LF","M","2009-10",11.2,
"IRL","UNEMP","25_74","PC_LF","M","2009-11",11.2,
"IRL","UNEMP","25_74","PC_LF","M","2009-12",11.1,
"IRL","UNEMP","25_74","PC_LF","M","2010-01",11.3,
"IRL","UNEMP","25_74","PC_LF","M","2010-02",11.3,
"IRL","UNEMP","25_74","PC_LF","M","2010-03",11.5,
"IRL","UNEMP","25_74","PC_LF","M","2010-04",11.9,
"IRL","UNEMP","25_74","PC_LF","M","2010-05",12.3,
"IRL","UNEMP","25_74","PC_LF","M","2010-06",12.2,
"IRL","UNEMP","25_74","PC_LF","M","2010-07",12.1,
"IRL","UNEMP","25_74","PC_LF","M","2010-08",12.3,
"IRL","UNEMP","25_74","PC_LF","M","2010-09",12.7,
"IRL","UNEMP","25_74","PC_LF","M","2010-10",13.1,
"IRL","UNEMP","25_74","PC_LF","M","2010-11",13.2,
"IRL","UNEMP","25_74","PC_LF","M","2010-12",13.2,
"IRL","UNEMP","25_74","PC_LF","M","2011-01",13,
"IRL","UNEMP","25_74","PC_LF","M","2011-02",12.8,
"IRL","UNEMP","25_74","PC_LF","M","2011-03",12.7,
"IRL","UNEMP","25_74","PC_LF","M","2011-04",12.8,
"IRL","UNEMP","25_74","PC_LF","M","2011-05",13,
"IRL","UNEMP","25_74","PC_LF","M","2011-06",13.1,
"IRL","UNEMP","25_74","PC_LF","M","2011-07",13.5,
"IRL","UNEMP","25_74","PC_LF","M","2011-08",13.4,
"IRL","UNEMP","25_74","PC_LF","M","2011-09",13.5,
"IRL","UNEMP","25_74","PC_LF","M","2011-10",13.4,
"IRL","UNEMP","25_74","PC_LF","M","2011-11",13.5,
"IRL","UNEMP","25_74","PC_LF","M","2011-12",13.8,
"IRL","UNEMP","25_74","PC_LF","M","2012-01",13.4,
"IRL","UNEMP","25_74","PC_LF","M","2012-02",13.7,
"IRL","UNEMP","25_74","PC_LF","M","2012-03",13.7,
"IRL","UNEMP","25_74","PC_LF","M","2012-04",13.3,
"IRL","UNEMP","25_74","PC_LF","M","2012-05",13.1,
"IRL","UNEMP","25_74","PC_LF","M","2012-06",13.1,
"IRL","UNEMP","25_74","PC_LF","M","2012-07",13.2,
"IRL","UNEMP","25_74","PC_LF","M","2012-08",13.3,
"IRL","UNEMP","25_74","PC_LF","M","2012-09",13.2,
"IRL","UNEMP","25_74","PC_LF","M","2012-10",13.1,
"IRL","UNEMP","25_74","PC_LF","M","2012-11",13,
"IRL","UNEMP","25_74","PC_LF","M","2012-12",12.8,
"IRL","UNEMP","25_74","PC_LF","M","2013-01",12.7,
"IRL","UNEMP","25_74","PC_LF","M","2013-02",12.6,
"IRL","UNEMP","25_74","PC_LF","M","2013-03",12.4,
"IRL","UNEMP","25_74","PC_LF","M","2013-04",12.6,
"IRL","UNEMP","25_74","PC_LF","M","2013-05",12.5,
"IRL","UNEMP","25_74","PC_LF","M","2013-06",12.2,
"IRL","UNEMP","25_74","PC_LF","M","2013-07",11.8,
"IRL","UNEMP","25_74","PC_LF","M","2013-08",11.5,
"IRL","UNEMP","25_74","PC_LF","M","2013-09",11.3,
"IRL","UNEMP","25_74","PC_LF","M","2013-10",11.2,
"IRL","UNEMP","25_74","PC_LF","M","2013-11",11.1,
"IRL","UNEMP","25_74","PC_LF","M","2013-12",11,
"IRL","UNEMP","25_74","PC_LF","M","2014-01",11.1,
"IRL","UNEMP","25_74","PC_LF","M","2014-02",11,
"IRL","UNEMP","25_74","PC_LF","M","2014-03",10.9,
"IRL","UNEMP","25_74","PC_LF","M","2014-04",10.6,
"IRL","UNEMP","25_74","PC_LF","M","2014-05",10.5,
"IRL","UNEMP","25_74","PC_LF","M","2014-06",10.4,
"IRL","UNEMP","25_74","PC_LF","M","2014-07",10.3,
"IRL","UNEMP","25_74","PC_LF","M","2014-08",10.2,
"IRL","UNEMP","25_74","PC_LF","M","2014-09",10,
"IRL","UNEMP","25_74","PC_LF","M","2014-10",9.7,
"IRL","UNEMP","25_74","PC_LF","M","2014-11",9.4,
"IRL","UNEMP","25_74","PC_LF","M","2014-12",9.3,
"IRL","UNEMP","25_74","PC_LF","M","2015-01",9.1,
"IRL","UNEMP","25_74","PC_LF","M","2015-02",9,
"IRL","UNEMP","25_74","PC_LF","M","2015-03",8.9,
"IRL","UNEMP","25_74","PC_LF","M","2015-04",8.9,
"IRL","UNEMP","25_74","PC_LF","M","2015-05",8.7,
"IRL","UNEMP","25_74","PC_LF","M","2015-06",8.6,
"IRL","UNEMP","25_74","PC_LF","M","2015-07",8.3,
"IRL","UNEMP","25_74","PC_LF","M","2015-08",8.2,
"IRL","UNEMP","25_74","PC_LF","M","2015-09",8.2,
"IRL","UNEMP","25_74","PC_LF","M","2015-10",8.2,
"IRL","UNEMP","25_74","PC_LF","M","2015-11",8.2,
"IRL","UNEMP","25_74","PC_LF","M","2015-12",7.8,
"IRL","UNEMP","25_74","PC_LF","M","2016-01",7.9,
"IRL","UNEMP","25_74","PC_LF","M","2016-02",7.7,
"IRL","UNEMP","25_74","PC_LF","M","2016-03",7.7,
"IRL","UNEMP","25_74","PC_LF","M","2016-04",7.8,
"IRL","UNEMP","25_74","PC_LF","M","2016-05",7.7,
"IRL","UNEMP","25_74","PC_LF","M","2016-06",7.5,
"IRL","UNEMP","25_74","PC_LF","M","2016-07",7.3,
"IRL","UNEMP","25_74","PC_LF","M","2016-08",7.1,
"IRL","UNEMP","25_74","PC_LF","M","2016-09",6.7,
"IRL","UNEMP","25_74","PC_LF","M","2016-10",6.4,
"IRL","UNEMP","25_74","PC_LF","M","2016-11",6.2,
"IRL","UNEMP","25_74","PC_LF","M","2016-12",6.2,
"IRL","UNEMP","25_74","PC_LF","M","2017-01",6.4,
"IRL","UNEMP","25_74","PC_LF","M","2017-02",6.4,
"IRL","UNEMP","25_74","PC_LF","M","2017-03",6.2,
"IRL","UNEMP","25_74","PC_LF","M","2017-04",5.8,
"IRL","UNEMP","25_74","PC_LF","M","2017-05",5.5,
"IRL","UNEMP","25_74","PC_LF","M","2017-06",5.5,
"IRL","UNEMP","25_74","PC_LF","M","2017-07",5.6,
"IRL","UNEMP","25_74","PC_LF","M","2017-08",5.5,
"IRL","UNEMP","25_74","PC_LF","M","2017-09",5.6,
"IRL","UNEMP","25_74","PC_LF","M","2017-10",5.6,
"IRL","UNEMP","25_74","PC_LF","M","2017-11",5.5,
"IRL","UNEMP","25_74","PC_LF","M","2017-12",5.3,
"IRL","UNEMP","25_74","PC_LF","M","2018-01",5,
"IRL","UNEMP","25_74","PC_LF","M","2018-02",4.9,
"IRL","UNEMP","25_74","PC_LF","M","2018-03",4.8,
"IRL","UNEMP","25_74","PC_LF","M","2018-04",4.9,
"IRL","UNEMP","25_74","PC_LF","M","2018-05",4.9,
"IRL","UNEMP","25_74","PC_LF","M","2018-06",4.7,
"IRL","UNEMP","25_74","PC_LF","M","2018-07",4.6,
"IRL","UNEMP","25_74","PC_LF","M","2018-08",4.5,
"IRL","UNEMP","25_74","PC_LF","M","2018-09",4.5,
"IRL","UNEMP","25_74","PC_LF","M","2018-10",4.7,
"IRL","UNEMP","25_74","PC_LF","M","2018-11",4.6,
"IRL","UNEMP","25_74","PC_LF","M","2018-12",4.5,
"IRL","UNEMP","25_74","PC_LF","M","2019-01",4.1,
"IRL","UNEMP","25_74","PC_LF","M","2019-02",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2019-03",4,
"IRL","UNEMP","25_74","PC_LF","M","2019-04",4,
"IRL","UNEMP","25_74","PC_LF","M","2019-05",4,
"IRL","UNEMP","25_74","PC_LF","M","2019-06",4,
"IRL","UNEMP","25_74","PC_LF","M","2019-07",4,
"IRL","UNEMP","25_74","PC_LF","M","2019-08",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2019-09",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2019-10",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2019-11",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2019-12",3.9,
"IRL","UNEMP","25_74","PC_LF","M","2020-01",3.9,
